"","Intrahepatic cholangiocyte","NK Cell","Monocyte","Macrophage","Secretory cell","Respiratory ciliated cell","Ionocyte/luminal epithelial cell of mammary gland","Fibroblast/mesenchymal stem cell","Respiratory secretory cell","Mast cell","Basal cell","Endothelial cell","neutrophil","B cell","T Cell","Erythrocyte/erythroid progenitor","Platelet","Basophil","Stromal cell","Mature conventional dendritic cell","Adventitial cell","Gland cell","Salivary/bronchial secretory cell","Pericyte cell","Myeloid progenitor","Pancreatic Stellate cell","Pancreatic alpha/beta cell","Basal prostate cell","Prostate epithelia","Salivary gland cell","Intestinal enterocyte","Intestinal secretory cell","Intestinal tuft cell","Type II Pneumocyte","Cell of skeletal muscle","Schwann cell","Tendon cell","Mesothelial cell","Plasmablast","Kidney epithelial cell","Thymocyte"
"prevail_cu_cfrna_248",0.00889819451573066,0.0688553742883813,0.0833554001550046,0.00346648441917462,0.00118236086749385,0.0270624696245702,0.00100508776414283,0.0048663739524484,0.000855809498763837,0.000796767167718625,0.00403599914710067,0.0893083591469578,0.0690260183821299,0.00940611414047307,0.0466562342566266,0.0193006774044506,0.32640960866699,0.0010817238915946,0.0122985139241715,0.000580298251138929,0.00662680786805229,0.00193059710243554,0.00168042424386577,0.00471250392282316,0.117824256989173,0.00158228275770456,0.00695059844654771,0.00145858356211416,0.0041982699442749,0.0034892061725526,0.00254863345172191,0.00256766958146453,0.0337509894204875,0.000489134129430005,0.00191155642142848,0.0108816818318924,0.00133507861950579,0.00152152352434771,0.000244222250229627,0.00992437628781242,0.00592373400707339
"prevail_cu_cfrna_250",0.0196730591644123,0.0954498563476227,0.0226671527550512,0.00565549939587318,0.000782533996352372,0.0493304584988775,0.000715836818064578,0.00394378704144261,0.0012015863249085,0.000738839621298661,0.00518940306535389,0.250745401484054,0.0113407702867417,0.022071329959951,0.0709937436534459,0.0766422365264293,0.070527029707519,0.0011729599486586,0.00347670281854061,0.00105065826154572,0.00176437004010906,0.00158975406567228,0.00110650145882386,0.0205321016098989,0.114987249936826,0.00343239614876215,0.0176188789627469,0.00226747945491574,0.00833241127958536,0.00203192484571118,0.0127266197841453,0.00131447667281859,0.0346536976706299,0.00161191697417114,0.00440496387200489,0.0255374175111031,0.00391826964193699,0.00459677728261697,0.000653694284205023,0.00951470490656837,0.0140355479206056
"prevail_cu_cfrna_251",0.0102822831845954,0.10525964293015,0.0361076453616184,0.0158413302733926,0.000974758822974646,0.0217468377400853,0.000274671448093692,0.00231541876867271,0.000869948877909749,0.00164521062881294,0.00115300568417683,0.151869636691956,0.00237000039548184,0.000783474903592737,0.102891584687813,0.00454104940726545,0.0506234488360371,0.00218611899580658,0.00674352456017766,0.00107906816968712,0.000841332588627463,0.000730628051289636,0.000453832190196987,0.00980630508798831,0.343681001530526,0.00512230817273097,0.0122507485956846,0.00904353505243545,0.00124534880179964,0.00144218346774319,0.0143645662839133,0.00139888193219875,0.0239903473346391,0.000576985784664356,0.00428229277114969,0.0195428260085978,0.0021506407704206,0.000519495901724504,0.000246865577035616,0.0163505954426815,0.0124006182856534
"prevail_cu_cfrna_252",0.00634574309523406,0.0590859125451827,0.0296106678290145,0.00370576555851268,0.000241764804935538,0.0193495171624855,0.000147381317931579,0.00785752307511549,0.000919484087578276,0.0114692004629934,0.00277488427304446,0.110727029103881,0.415729227435381,0.000826776204489136,0.0167302033979017,0.0355600316237719,0.136179934407212,0.000780230471039018,0.00438444439906591,0.000252731018819254,0.000628137685681432,0.000944453396919394,0.00145552774727985,0.00650682371562152,0.0490528047015539,0.00103264577465704,0.00607691831703374,0.0038166239131337,0.00114956686234272,0.000920861035781424,0.00914497835748227,0.000994042821959723,0.0333615943685758,0.000315183400359252,0.000409452633363444,0.0115354916915263,0.00346433316945956,0.000386219075657691,0.000105260195638947,0.00435912088877078,0.00166150797361269
"prevail_cu_cfrna_253",0.0201475233014833,0.1369070251178,0.0853190802915004,0.0381692862227975,0.000721192997566166,0.0119843273148571,0.000301700490424153,0.00428230672263276,0.00042472611720042,0.00241105639342495,0.000555367799208628,0.122302561684432,0.0301817884127978,0.00287125098264994,0.0965103436684766,0.00920201504671993,0.232157405735736,0.00149170193789155,0.0110265329752512,0.000422409674097513,0.00115789589999083,0.000721522530360475,0.00077165165570775,0.00169218503816465,0.0936747734442735,0.00103952573712689,0.0056114761045652,0.000895202823585279,0.00121417228225777,0.000661840718085389,0.0109899654466937,0.000898623607965069,0.0474609763691824,0.000463775170199929,0.0031144832732003,0.0118517449725821,0.00108751420052693,0.000492651542757096,0.00104786057607854,0.00301042960893241,0.00475212611081526
"prevail_cu_cfrna_255",0.00651643209096798,0.140193387580294,0.156367281616203,0.00849572918755499,0.00026915903573801,0.00305913396078589,0.000212392266342868,0.000314898159902241,0.000493150812789907,0.000724608607800195,0.000276114879257248,0.138838347430601,0.00691806231773276,0.0208841966204991,0.135632765287176,0.0451286388021417,0.131306154858895,0.00058186107211262,0.00930693152418235,0.000323082027620471,0.000218441382516396,0.000544328849225647,0.000516580143060647,0.000586661497056277,0.150083607664436,0.000629729084358436,0.000901138639037629,0.000563799886561918,0.000509699814199076,0.000256308755393136,0.00310336645586792,0.000519284064782347,0.0255817822814469,0.000213670438649169,0.000932821309355834,0.00603986352789995,0.00020716015960479,0.000215576036954014,0.000275020640592493,0.00118064691627204,0.00107818431413128
"prevail_cu_cfrna_257",0.0122643593464317,0.0781920914686966,0.060387296167127,0.0260755222916661,0.00112979126997725,0.0383967861462374,0.000236788763951964,0.0158854634489269,0.000235482997286628,0.00119076059627864,0.00470335934564738,0.197005030881826,0.216776496707016,0.000619942918370705,0.00974911115154041,0.000131299315604266,0.081176937353546,0.00138512138897403,0.000903258582992361,0.00134557722881831,0.00578179637188325,0.000787096919456135,0.000633306029265376,0.00876015127200962,0.0867520366782562,0.00116019274827892,0.020569470870176,0.00256521699598037,0.00972075096142461,0.00677283718261417,0.0188566610570709,0.00126657756180947,0.0211279509585089,0.00104501688065696,0.00340819224208399,0.0221199675286034,0.00652312474168642,0.0016642413194657,0.000133395842612474,0.0155420668242898,0.0170194716429523
"prevail_cu_cfrna_258",0.000595151496919667,0.0127083738283261,0.0879294411980397,0.000321083820915703,0.000129730011657642,0.00060277571792584,5.37854153596396e-05,9.18602651671466e-05,0.00012285366297585,0.00076784638242935,6.26363183633052e-05,0.579046458069852,0.0510200970673927,0.00130379344918463,0.0382953238174656,0.00139633926657993,0.0502859381908743,0.000233534291293919,0.000160859361364671,0.000106350670747894,5.60614124932707e-05,0.000212932461234308,0.000175836860288729,8.66131858113643e-05,0.155454143157776,0.000203714993181181,0.000127325000940634,0.000103766246875909,5.87139427758822e-05,0.000168385008513186,0.000218773628591447,8.60163457206372e-05,0.000858645663585982,0.000159166192834711,0.00014994794978549,0.00578572462390445,5.89664086570928e-05,6.86110565759995e-05,0.000484397639819378,0.00346635612082946,0.00678166979696899
"prevail_cu_cfrna_259",0.0112282831987089,0.131891435638451,0.169315800581162,0.0103246976347866,0.00178980965487634,0.0153961871094855,0.000181423422973501,0.00306570010708897,0.00107219069676385,0.00751495556576824,0.000822788959446118,0.130490088393947,0.0384888432736372,0.00164598045942591,0.0474174057798275,0.00929114731911832,0.0656365228457985,0.000648213784278216,0.00689658374743346,0.000466932625387294,0.00111409890460723,0.00175936338559635,0.000881157955939462,0.00332059922930967,0.25616789477985,0.00101393510322659,0.00649890126052053,0.00089248742759099,0.00134090442739711,0.00164950488239595,0.00902878436380591,0.00048538472572963,0.00951653001176077,0.00141784256415075,0.000824329478647035,0.0175616982716247,0.00297782412170831,0.000438254370804246,0.000993727070767822,0.0101973113514037,0.0183344755147999
"prevail_cu_cfrna_260",0.00745415735619359,0.0689189220990114,0.0510094608796036,0.00506578063283227,0.000347197965088776,0.019613572985988,0.00015502055711337,0.00323539556813237,0.000285111857312147,0.00062987601874035,0.001048137529509,0.336225803058686,0.0648121259814094,0.000601327399077191,0.0226584187181999,0.0137492550420467,0.10182006392623,0.000510620124055534,0.00435489003012661,0.000235074049499336,0.00143065260448278,0.000527402851672392,0.000473501275383118,0.00514000805174842,0.206013453315994,0.000528158430457695,0.00722930678701139,0.000845616561217747,0.00170946596980307,0.00395551827802037,0.0064260415368401,0.000327296974248683,0.0106302571852744,0.000379187781165977,0.00221081984471669,0.0262589761084117,0.000937947031855864,0.000396548277902375,9.31206001243805e-05,0.0137332335348577,0.00802327521995606
"prevail_cu_cfrna_262",0.0176547568003877,0.0948881641717625,0.10219109378927,0.021672129826361,0.000516503205093987,0.0563865532911361,0.000225797742937699,0.0128723733566577,0.000412110663543143,0.00247500419071409,0.004563162633362,0.148913945907546,0.0808246919774384,0.00401606030331489,0.0132421790821154,0.000123368254725753,0.0569352950911209,0.000910638610866328,0.000806155106313126,0.00053879200905192,0.00964603735656103,0.000645792855810567,0.000798886847598757,0.0230408660602567,0.176861042804274,0.000742067535787028,0.0215546926001,0.00206020799970034,0.00804970859816494,0.00654122039253949,0.0200098803753447,0.00130444786040352,0.0244622787673187,0.000603069080740492,0.000510407578866507,0.0268838963678064,0.00763456895326796,0.00140886511119688,0.00156624176356915,0.0205638292324096,0.0249432158445647
"prevail_cu_cfrna_263",0.00360829041041253,0.0522107383782853,0.145972235102708,0.0003871586496011,0.00351098296458473,0.00501191088922938,0.000227014770229825,0.00061060753970054,0.00108218561091099,0.000697658612317378,0.000448179208312722,0.1516826853703,0.15531439444278,0.00079033445466629,0.0560503477265188,0.000333095760711605,0.0785792703749805,0.000292018670438301,0.00222266606174313,0.000136502733411898,0.000580022024953125,0.000553036334847599,0.00051312712423216,0.000474653707541467,0.297761109533329,0.000902125515773647,0.00366303713527563,0.00222396471967864,0.000351042826689101,0.0014329973412636,0.00365625389347336,0.000320571453589466,0.00618652520577259,0.00059659109290153,0.00100541961158842,0.00685216951434963,0.000440344356186506,0.000251925785636073,0.00366762705790223,0.00503426528948919,0.00436491274368295
"prevail_cu_cfrna_267",0.00372735343845491,0.0152835454149317,0.139789999603922,4.40531110615844e-05,0.00205873017429507,0.0043954308117893,2.53275362073935e-05,0.000208996510286295,0.000843807661948056,0.00132174435994865,0.000221270681510171,0.0933929201462486,0.159665497291808,3.91007354505486e-05,0.0323716703939605,0.00924736039639307,0.175772068067121,8.37561368815292e-05,0.000284534716747525,3.30934424914309e-05,0.000193187887117942,0.000131304192767106,0.000377234004205409,0.000126096886400498,0.330569206110071,0.000275375767483663,0.00101911664142037,6.16289823135837e-05,0.000197141298078073,0.00501237283477007,0.000499732041179047,0.000243183513551187,0.0033970741883508,0.000109042102365258,0.00010892491620799,0.00613031674381314,0.000109499984196612,3.3001688151299e-05,2.56218240517533e-05,0.00711741897666533,0.00545325878538256
"prevail_cu_cfrna_269",0.0257245754006506,0.0685060818286664,0.0262466509544668,0.0119238669653889,0.000673276623103892,0.0359857106541028,0.0212632982862914,0.00791402976297848,0.00247552267033593,0.00114261116818871,0.00223241412330854,0.117341165945863,0.122671651065619,0.013064059753437,0.0161678974548482,0.000175207772851794,0.219291944722797,0.00132435183981573,0.000217138225222428,0.000675406449821827,0.0100491426439052,0.000443974073861875,0.00173245312793829,0.00973207144825831,0.135252869438736,0.00066134872712118,0.01225820105024,0.00182250697796524,0.00664837155159482,0.00204818530053323,0.0198045927562274,0.00378665122976141,0.0448176669304178,0.000375702531266718,0.0014624708917718,0.0172191311721929,0.00379522606321569,0.00103584708867129,0.00300090400177974,0.018187344204917,0.0108484771218654
"prevail_cu_cfrna_270",0.00402002656426871,0.0457488224673604,0.151058319151234,0.00106409896407676,0.000824867943525054,0.00721015807886216,0.00914004454070129,0.000918141828379994,0.00115093524341865,0.00255416400627794,0.00020484889581458,0.168372034676469,0.178902684371923,0.00557178214467314,0.0526026811499852,8.43427759705907e-05,0.113233469133123,0.000233876717599159,0.000994417695596145,0.000231029953731361,0.000389266828711626,0.000267665114582537,0.000369914942800756,0.000859438076604793,0.202648569523846,0.00489219836903069,0.00307208944613357,0.00143508843752178,0.00029447110500589,0.00103036445763275,0.00331370338564454,0.000352558816195551,0.0107762152207176,0.000698853637761205,0.00348389821477733,0.00893988167976651,0.000694151142726879,0.000497797998345576,0.00197735491230054,0.00765428573409829,0.00223148665280482
"prevail_cu_cfrna_271",0.000238570143122757,0.00618464144768698,0.0439979231464391,0.000173731590057679,0.000125169102486095,0.000717503722632297,4.92519500680769e-05,3.19641839155224e-05,0.000119653450068738,0.000316083507738393,7.26093076997383e-05,0.0441767547762993,0.0893958571338262,0.000655546194842803,0.0513041481820163,1.78579817342984e-05,0.709192706858572,0.000142482176972289,0.000448519541541201,9.45256581768892e-05,2.95756436066461e-05,0.000133884739357511,0.000127193263594392,7.38705267478082e-05,0.0407902230173873,9.72727784914448e-05,0.00016222661764786,0.000100829945209306,5.08088950049302e-05,6.54580197987371e-05,7.30044529002225e-05,4.51702703016296e-05,0.00499625237608399,3.39929583176248e-05,0.000115244165323417,0.00209508986526747,5.8192529478246e-05,3.48709123847681e-05,3.65932941705154e-05,0.000740223998810577,0.00268452167421889
"prevail_cu_cfrna_272",0.0012350156148681,0.0118518990187641,0.0185159138245142,9.22930516788287e-05,0.000357880067970116,0.00132293065597832,0.0152305360861367,6.82217040046332e-05,0.000229725014479105,0.000303695972089385,5.28966297912872e-05,0.0342943687817379,0.0524012622336941,7.69871342954018e-05,0.0236948257903105,0.00165102394506646,0.749777078314578,9.27397394896898e-05,0.0011818727042096,0.000108360676096962,0.000104146290365648,0.000125746956106261,9.38665066274658e-05,0.000152725493832493,0.0684350150848024,0.000147344244591523,0.000559168322119774,0.0004244832468645,0.000130697766953601,0.000111797387765468,0.000319020750907451,8.04040912174822e-05,0.0104717857974039,6.80267119982061e-05,0.000226807953536358,0.00254652919351298,6.09003970245641e-05,4.00107664074017e-05,2.54111816487515e-05,0.00160167362148381,0.00173491127507711
"prevail_cu_cfrna_274",0.0069538467394697,0.0505918986345387,0.0239508609692411,0.0105577926462668,0.00947047292709704,0.00725890635317505,0.0060372259626204,0.00630158131654911,0.00651891073700871,0.00851203778785847,0.00338668053112241,0.106398679682996,0.192358727647423,0.0214967838937574,0.0323815343107164,0.00727103537573225,0.100416941955712,0.00877474494920213,0.00381161837733063,0.0105946971111707,0.00397378844325986,0.00392026324435826,0.00537732103545038,0.00756654269077471,0.21783621986487,0.00992639945579979,0.00354974881579201,0.00647095262487529,0.00793086422982888,0.00466158687430568,0.0082864002516221,0.00544488484832839,0.0245782933696398,0.00407283417689853,0.0111785434371299,0.00672474162418105,0.00325301791016518,0.00336919603335505,0.005495549703901,0.0072883845790462,0.0260494888774309
"prevail_cu_cfrna_276",0.00338370636539572,0.0360413812503358,0.152569133208566,0.0051201977434704,0.000572486979123701,0.00712349971443747,0.000537607161405911,0.000326886948762044,0.000441414175062054,0.000422433205129986,0.000186865247087462,0.216751634230669,0.106597821495228,0.0095704901674413,0.0579742903497226,0.00038376802981107,0.108355258284862,0.00041579923324332,0.00370847981170037,0.000555880180721406,0.000353404445378511,0.000643761705827674,0.0002944051962829,0.000642870362185081,0.246308916424719,0.00112838737655843,0.00269281804408027,0.000630445062669383,0.000253994794523675,0.00120393764401597,0.00243060569164289,0.000261873719604621,0.0128900068517926,0.000194724342919892,0.000814663477849217,0.00666715943415162,0.000176592545744049,0.000289763860869356,0.00246927282820213,0.00593631875500256,0.00267704365380373
"prevail_cu_cfrna_277",0.0305612863292695,0.118319441613601,0.115676965733968,0.00744530183434031,0.000688337900860301,0.0446502717589591,0.00012204246062033,0.0109568698002855,0.000938201357095785,0.00162101877332322,0.00469915046618444,0.111324972394478,0.0653701528359832,0.00731555266470102,0.0281821765409888,0.00644220008815397,0.0621560468208169,0.00101757399554499,0.00573702230865356,0.00068545748135662,0.00624380263990727,0.000467813932851485,0.000688445555502051,0.00844045195147173,0.21380529940522,0.000612338566457585,0.0174693083336803,0.00168267065495946,0.00601620539362071,0.0061502581775162,0.0161539286354501,0.00193927811528395,0.0239455863988417,0.000685913471067105,0.000703891873794908,0.0273590552566448,0.00357131448875985,0.000723344728419642,0.000131324858160163,0.016510916548157,0.0227888078550491
"prevail_cu_cfrna_278",0.0054019608784156,0.0401002473568271,0.107182564791603,0.00132499930771647,0.00129527547356942,0.00730872985372686,0.000276711968745469,0.000767019411116243,0.00105765337057787,0.00105206200710718,0.000986092286269292,0.130423892200924,0.0986130524456789,0.0184624216160055,0.0659193030820079,0.00385042027640189,0.107771399301085,0.000273868400296208,0.00139344803802576,0.0008414969614181,0.000354789570618242,0.000772211828123369,0.000739857336290157,0.000955678797261038,0.317341904624116,0.00195772500306187,0.00448253406531915,0.00103638257069013,0.000363062310938857,0.00242752476389826,0.00424147316746195,0.000503776197928017,0.0113876644558262,0.000592035716389787,0.00061497956754124,0.0150694762744451,0.0015205319866895,0.000236142467024163,0.020236765862753,0.00813994848364123,0.0127229159224642
"prevail_cu_cfrna_279",0.0285184427781691,0.0767303005127031,0.0861428872853894,0.014492842777603,0.000287640263392361,0.0402880153646479,0.000277787905160622,0.00882467037363874,0.000598166062699857,0.00477617985528629,0.00495622626878627,0.112761601584485,0.0676625693742925,0.00516213054982931,0.0192911552155366,0.0166193131281523,0.107677262624937,0.00113236003496792,0.000468438563218514,0.00184990179910583,0.00628913229924972,0.000636651887465493,0.000728489567569862,0.0128619228013378,0.251052524111693,0.000407566242585041,0.0136024574849289,0.000149443516302576,0.00689738702499187,0.00780016327511192,0.0105929814253279,0.00120014822691713,0.0169174398636715,0.00031393668358929,0.0017688966784471,0.0188816677997588,0.00543214203291621,0.00108329538889299,0.000358526613799576,0.0192647312057617,0.025242603547679
"prevail_cu_cfrna_280",0.00138332193216655,0.0109508105630074,0.134792348616667,4.43596238340914e-05,0.00030824922302494,0.0043942687164958,1.40056454604797e-05,9.76559580392334e-05,0.000360256881133167,0.000393228945507668,0.000123123130774485,0.290481828159082,0.182484825068902,0.000163704024042228,0.0122370172431018,6.56786939054908e-06,0.0420749232912044,5.26518312928713e-05,2.74159459804247e-05,7.96270681776786e-05,7.91412460840076e-05,5.74078924599716e-05,0.000353760363255372,4.22436991675728e-05,0.291469451544756,0.000186965347516386,0.00139148631244147,0.000242790629137381,0.000318901555641441,0.0011321221081465,0.000516672657148943,0.000480286550756566,0.00110282596705285,4.52745925234016e-05,7.70958312164658e-05,0.00731621962621978,5.74198974308991e-05,6.92164720281443e-05,9.20307500572677e-05,0.00965313622649171,0.00484536099318321
"prevail_cu_cfrna_281",2.19829003373378e-05,1.31654325258277e-05,8.60939923566166e-06,7.60724633446633e-06,9.13668066075119e-06,2.92738396246684e-05,8.50229753924239e-06,6.59579130047939e-06,1.20212903044601e-05,1.2190710088811e-05,6.70513514100065e-06,2.11033499787907e-05,9.22027783710111e-06,0.245154189437811,1.49620063400294e-05,3.4381822427945e-06,6.46813890654594e-06,9.06874870515975e-06,7.53811545855938e-06,0.102644436822803,6.40343374056774e-06,8.95823159127483e-06,9.95270945011759e-06,8.2697816631432e-06,0.636749096970252,1.28701256800929e-05,1.01841216836592e-05,9.98102235138919e-06,8.43686832099881e-06,7.89246072346751e-06,5.00538101898899e-06,7.56238875057725e-06,0.0123449898233012,1.32870217092365e-05,7.21269518125019e-06,7.78447428253473e-06,6.57801794514043e-06,1.05227634375917e-05,1.07660948919387e-05,1.28135131179107e-05,0.00273521629773104
"prevail_cu_cfrna_282",0.000622730371647404,0.0107724689418739,0.0537383790062434,0.00154191240278603,7.02261814834945e-05,0.000821806992451767,5.75348968815759e-05,3.49234498583838e-05,0.000561833752157631,0.000136812082035126,3.11653170851995e-05,0.236768595333932,0.0184192924002549,0.000464802039186855,0.0474361301349799,0.00242224201328465,0.516632886597669,0.00107675694189878,0.000336779292123255,7.74944395195876e-05,3.08707897002435e-05,0.000126224660397848,0.000121728431126351,4.30902616724434e-05,0.0945313748851219,8.56482233522719e-05,2.13950554627969e-05,0.000133394264055024,4.44201115808268e-05,8.14342050416305e-05,5.31226865307459e-05,2.86907479684936e-05,0.00418023436527719,3.94027726989772e-05,9.43197530301539e-05,0.00405679033052905,2.64097523802035e-05,3.31327357223908e-05,4.51330281700269e-05,0.00308728537228345,0.00111112498054513
"prevail_cu_cfrna_284",0.0145243319343796,0.0509598491310754,0.0305360404483619,0.00927258752841952,0.000421167940518082,0.00574445619649541,0.0246125970595512,0.000514653422306258,0.000603359700952108,0.000683138339096773,0.000488529034307645,0.0374846585425476,0.00330283675002537,0.00765696675640145,0.0664583703389682,0.0179624281128746,0.623852322329028,0.00046007736271965,0.00387424228091185,0.000301801044153959,0.000650559532508617,0.000354538914619462,0.000447982501339795,0.00193645778672658,0.0447282600735269,0.000795033049781486,0.00160439400625137,0.000394198422474991,0.000235387945908515,0.000838205520316648,0.00385052240117593,0.000248669167075724,0.0292792391397569,0.000326966102976171,0.00302001833941864,0.00338147832287946,0.000284585772286041,0.000527822886521383,0.00400244410152491,0.00179507498843772,0.00158374677139778
"prevail_cu_cfrna_285",0.00229310176590763,0.0443271078896699,0.10483373168344,0.00013616377643835,0.000716188740673565,0.00116702212057169,6.79002377354504e-05,8.40085196006826e-05,0.000834072179140644,0.000856038601654202,9.38937869674106e-05,0.0801925001414903,0.0637057873283552,0.00807734091877868,0.095291070982152,0.0113878267733663,0.347613241123775,0.000257792759256806,0.0011445554381265,0.000135117805377908,7.23125931280552e-05,0.000636716888085153,0.00111579390165322,8.9321020701793e-05,0.203591985175416,0.000176575147103775,0.000260861755030999,0.000109039469387284,4.9723051594063e-05,0.000480651467706168,0.00039644853558962,0.000106794469789941,0.00404388006935336,7.14215419118049e-05,0.000345260792305965,0.00351859304610613,7.34225396176054e-05,5.33365296491303e-05,0.000733381787438122,0.00185466784561309,0.0190053498003402
"prevail_cu_cfrna_286",0.00293221617743033,0.00411969583010829,3.23221227739656e-05,2.8563814394463e-05,0.000129673500005637,0.00173665339199909,0.00379702499066191,0.000125324917691808,0.000114281906375165,0.000265389046508373,9.16654610552393e-05,0.00955990133369972,0.000135100325139004,0.00239547042108804,0.0161162586892699,0.000871646081531112,0.923939398684927,7.17691901421417e-05,0.000747631475305341,4.98003790835509e-05,6.94968394571614e-05,0.000152592656565035,0.000100440659954174,9.82767973517169e-05,0.011451382901746,5.73927321717163e-05,0.000747319125055183,0.000128705196198409,6.79487493922996e-05,8.12582586954761e-05,0.000882023994746943,5.39523506343133e-05,0.0140820330809292,3.50338039233312e-05,8.24182044638923e-05,0.00200700300733358,0.00016951888847892,3.54429777667912e-05,0.000870666834982824,0.000372375542568707,0.00119492965839447
"prevail_cu_cfrna_287",0.00741333550086039,0.0607260346282061,0.124753538378239,0.0012180962205279,0.000216577788653571,0.00190985307557182,0.00298913612791333,0.000312370991653523,0.00218659522335892,0.000597308558813412,0.000111944866793073,0.0802829524483693,0.0462066956328091,0.0322373456483085,0.103556824618275,0.00205172845263118,0.303214102118823,0.000383095641009967,0.00284318325434044,0.000153157930903375,0.000261258128693245,0.000990697762027204,0.000343157557804908,0.000717341487106011,0.188597751109932,0.00104814379762919,0.000918462641128362,0.000221150418435757,0.000118646601297586,0.000213351159706971,0.00126994818583802,0.000252835986282863,0.0131365657092948,0.000441498813316458,0.000758458434069805,0.00388282940761407,0.000189740101516786,0.000150956664064302,0.0112237187163458,0.000953676578888477,0.000945933632946269
"prevail_cu_cfrna_288",0.00795442683801525,0.0649397297674829,0.132740207411866,0.00536251540419798,0.00151829328217524,0.00471385436483141,0.000227869421252492,0.000697056126657644,0.000378365308815534,0.00253694438123923,0.000611106962890758,0.184588130849355,0.0595912166452686,0.0216907977236704,0.0720973027950092,0.0147045240663356,0.051485425140137,0.000483741206850747,0.00606992056465521,0.000236547648264449,0.00021123847646404,0.00115880773998284,0.00304198740704451,0.00103815914231037,0.260417829717429,0.000601185977961012,0.00267424622092777,0.000334122783886348,0.000284595444993353,0.00102904299506073,0.00480586512250949,0.000476631560104996,0.0072168367709214,0.000885149503515955,0.000928858878973421,0.0196799253092312,0.000779765276573496,0.000271689158906557,0.00179662892549776,0.00384696342316573,0.0558924942555693
"prevail_cu_cfrna_289",0.000728535107995812,0.0287597125777813,0.143345183760691,4.21723605072268e-05,0.000368712377975244,5.85073413501306e-05,1.99655412335369e-05,1.52446587491446e-05,0.00320427971449258,0.00267811182393334,1.92451383540943e-05,0.0534300385835973,0.112353748160167,0.0033821607003223,0.157490128872324,0.0420140066589497,0.0936027487854189,0.000151661055452488,7.08902834217512e-05,7.17438748646564e-05,2.18568544476529e-05,8.87769638241108e-05,0.000159291151684733,3.40785968007566e-05,0.348456240758076,9.98162481194088e-05,1.6148808378182e-05,5.75210240553002e-05,2.33071043531918e-05,0.000219986068012173,3.88889986052125e-05,3.08396856110448e-05,0.000456709155949991,2.4293140222844e-05,5.76005788585672e-05,0.00197218732876726,2.55726910708305e-05,2.28050173095369e-05,0.0039170646980867,0.000493624625712648,0.00197659312447248
"prevail_cu_cfrna_290",0.0108088491556004,0.017671634623208,0.139228028218532,0.000108516622584207,9.65457904662377e-05,0.000110399414286426,3.70477358600392e-05,4.43043579076587e-05,0.00527345443270342,0.0018693320573644,8.8820475931289e-05,0.0642733751396036,0.265944562602778,0.000929376918563299,0.108123358106254,0.0406406811270863,0.127101815227207,0.000175995970003599,0.00129479661266293,0.000190161050440249,4.08942757832793e-05,0.00030136558599262,0.000493241081023646,7.05686313995836e-05,0.204544517784476,0.00138140116799636,8.72387276212377e-05,0.000472625677197923,5.390882511645e-05,8.46328969653271e-05,3.93403375649895e-05,4.14022392175083e-05,0.00251604349247811,4.98151256247745e-05,0.000258624133142757,0.0011682094140077,4.2723329523002e-05,3.20409873941025e-05,0.00174111884288703,0.0014074769594018,0.00116175484614182
"prevail_cu_cfrna_291",0.000996041311879855,0.0321446136362011,0.0163454110354818,6.45777362973509e-05,0.000266718823678598,0.00092428274175553,9.97257542678784e-05,6.96580007153411e-05,6.94299923224878e-05,0.000325832615500645,4.85330488151597e-05,0.0728463168202268,0.00361038632916917,0.0112012527014847,0.0901270930782047,0.0199528139341109,0.67190342151955,6.36858271991883e-05,0.00165419299086352,7.6313439596205e-05,3.86759232913466e-05,0.000123873077243476,0.000237796276866569,6.47943047961627e-05,0.0562769386051354,0.000109673884930724,0.000241360595050493,9.99123787180929e-05,5.223756646762e-05,9.14246561004691e-05,0.000113465991131702,9.83537675020768e-05,0.0126136935041157,3.50752187411553e-05,0.000193908392505299,0.0034007430605884,2.94587932915383e-05,5.32393468284317e-05,0.000604491957773204,0.000577746960631751,0.00215283440096977
"prevail_cu_cfrna_292",0.000467355134883118,0.00995906291434438,0.15786307635854,9.46303506756311e-06,0.00218026562041947,0.000550690651037835,8.87362357958551e-06,1.00646942840698e-05,0.00287361038997655,7.19698483584227e-05,2.43340196341996e-05,0.0732003378586622,0.198631401381975,0.00485993304985075,0.0351632191887497,0.00170988704673787,0.204079916578843,4.47652834274146e-05,9.03280937966629e-06,3.36304839320176e-05,8.71577700433323e-06,2.87467701152269e-05,7.52574010487379e-05,2.17417076844285e-05,0.287287627832153,5.80528447873381e-05,5.11594504140271e-05,4.64349052224047e-05,1.81464588274274e-05,0.000222432162426633,3.79951251696862e-05,5.1182501174676e-05,0.000457140773654737,1.17583175742529e-05,2.80663467832668e-05,0.00115959177504948,7.30793057027577e-06,1.97149692468422e-05,4.3059635798648e-05,0.00187508226839662,0.0167398950752135
